index	Transcript	AB45	AATE	AATA	AAT6	AAT5	AAT4	AA8H	AA1B	A97D	A93T	A92H	A8YK	A8FL	A8F8	A7HO	A71X	A6GC	A6GB	A6GA	A69D	A5ZU	A5Z2	A5Z1	A5YX	A5YW	A5YV	A5IV	A5EK	A5EJ	A56B	A567	A566	A565	A54L	A50V	A50U	A50T	A28M	A28K	A28H	A28G	A28F	A28E	A28C	A28A	A288	A285	A282	A280	A1HB	A1HA	A1DB	A1DA	A1D9	A1D8	A1D7	A1D6	A1D4	A1D0	A0XF	A0XD	A0X9	A03J	A03F	A02Y	A02W	A02R	A02O	A02K	A02J	A02H	A02F	A02E	A029	A024	A022	A01V	A01T	A01S	A01R	A01Q	A01K	A01I	A01G	A01F	A01D	A01C	A017	A010	A00Z	A00W	A00U	A00R	A00Q	A00O	A00N	A00L	A00K	A00J	A00F	A00E	A00D	A00A	A004	7000	6965	6964	6963	6932	6931	6930	6929	6928	6927	6926	6924	6923	6922	6920	6901	6899	6898	6895	6890	6889	6888	6856	6855	6854	6809	6808	6807	6806	6805	6782	6751	6748	6747	6746	6719	6718	6717	6716	6715	6703	6680	6679	6678	6677	6676	6675	6674	6654	6653	6652	6651	6649	6648	6628	6627	6626	6625	6608	6607	6606	6588	6586	6570	6569	6548	6541	6540	6539	6538	6537	6536	6535	6534	6533	6532	6531	6530	6529	6463	6461	6460	6459	6386	6323	6322	6321	6320	6315	6314	6311	6310	6309	6307	6306	6304	6303	6302	6299	6298	6297	6295	6294	6293	6197	6196	6172	6171	6170	6169	6168	6167	6166	6165	6164	6163	6162	6161	6142	6141	6140	6138	6137	6004	5916	5915	5914	5913	5912	5900	5868	5864	5863	5862	5861	5860	5821	5820	5797	5796	5666	5664	5660	5657	5543	5541	5540	5539	5538	5537	5407	5403	5349	5348	5344	5341	5255	5254	4952	4950	4948	4947	4752	4751	4750	4748	4746	4744	4743	4682	4681	4616	4323	4308	4107	4105	4071	4070	3994	3989	3986	3984	3982	3980	3979	3977	3976	3975	3973	3972	3971	3970	3968	3966	3956	3955	3952	3950	3949	3947	3941	3939	3930	3877	3875	3872	3870	3869	3867	3866	3864	3862	3861	3860	3858	3856	3855	3854	3852	3851	3850	3848	3846	3845	3844	3842	3841	3837	3833	3831	3821	3819	3818	3815	3814	3812	3811	3808	3807	3779	3715	3710	3696	3695	3693	3692	3688	3685	3684	3681	3680	3679	3678	3675	3673	3672	3667	3666	3664	3562	3561	3560	3556	3555	3554	3553	3552	3549	3548	3544	3543	3542	3538	3532	3530	3529	3526	3524	3521	3519	3510	3494	3488	2681	2676	A8F7	A01Z	A01X	A01P	6781	6780	6704	6650	6605	6603	6601	6600	6599	6598	6317	5667	5665	5662	5661	5659	5656	5256	4951	4747	4684	4615	4614	4315	4313	3810	3809	3713	3712	3697	3663	3662	3660	3655	3534	3531	3527	3525	3522	3520	3518	3517	3516	3514	3511	3509	3506	3502	3496	3495	3492	3489	2686	2685	2684	2683	2682	2680	2679	2678	2677	2675	2674	2672	2671
S100A10	S100A10-002	418.356	470.704	782.0319999999999	879.077	706.803	783.3330000000001	965.444	344.49	597.265	885.7810000000001	874.549	688.595	798.832	542.5	234.044	697.078	492.022	471.776	837.875	699.997	500.335	835.0419999999999	632.39	1295.48	525.219	883.842	578.695	458.789	1126.27	604.961	615.465	1180.89	992.102	1100.7	321.238	310.627	644.943	484.315	765.612	1075.72	451.36300000000006	1202.71	406.069	314.777	643.346	549.302	626.121	458.286	1239.42	711.3480000000001	1346.1	389.681	581.15	583.016	354.096	922.2769999999999	606.92	1014.01	1060.91	1608.59	1183.97	855.612	100.913	217.97299999999998	498.69300000000004	699.8919999999999	492.43300000000005	178.618	1199.66	695.625	796.2669999999999	1317.2	922.056	1405.99	755.9739999999999	316.258	163.614	46.2663	67.3543	119.57600000000001	652.474	1024.6	806.51	749.587	490.69300000000004	847.9860000000001	498.01300000000003	626.786	641.06	657.4780000000001	511.43	853.578	1239.71	914.5039999999999	487.515	1379.01	397.00800000000004	640.207	706.222	957.6	1676.3	647.2919999999999	704.701	0.0	1018.19	660.7389999999999	368.341	897.461	677.205	1025.82	542.6	352.66	351.88300000000004	521.571	584.04	407.54400000000004	1076.16	727.299	613.32	983.117	767.299	974.796	1494.92	1094.1	1183.87	1304.25	797.2819999999999	625.374	456.38800000000003	655.3580000000001	528.78	515.189	823.957	849.956	580.534	714.19	637.257	1018.31	152.66	669.283	388.716	348.1	460.005	611.906	567.09	566.571	600.116	893.915	509.955	951.6160000000001	1450.7	986.937	784.3919999999999	755.883	794.602	244.635	907.2260000000001	538.904	337.62699999999995	1225.84	581.6569999999999	395.879	800.8710000000001	869.221	2210.67	601.248	921.056	711.83	586.466	1204.92	849.585	687.944	888.697	365.754	1000.44	550.771	1125.15	981.549	343.43800000000005	509.211	440.355	290.80400000000003	740.6160000000001	344.814	523.909	450.515	666.0	1437.34	703.385	748.2760000000001	1642.26	781.829	699.701	675.929	1062.14	565.298	1952.88	1133.17	1046.54	376.26599999999996	691.788	675.043	1028.36	519.29	1397.27	286.91900000000004	625.622	995.2410000000001	742.413	370.42800000000005	803.438	809.1	877.1619999999999	418.77	763.3560000000001	1022.76	633.681	709.748	719.6010000000001	1293.94	828.971	365.608	727.87	611.327	519.072	672.784	726.182	737.477	578.9590000000001	500.039	545.86	970.959	716.8810000000001	673.3489999999999	951.778	590.382	803.038	628.078	693.793	1073.78	840.7710000000001	758.5210000000001	1025.37	1028.44	868.747	680.066	1023.16	940.09	989.62	762.41	421.955	921.204	708.187	834.45	790.8910000000001	1234.86	708.143	1012.02	742.189	910.2	1677.34	1942.42	469.48800000000006	780.373	706.1439999999999	877.023	545.289	1643.73	438.05699999999996	1001.74	297.233	1472.41	2093.5	1278.97	446.50300000000004	1067.54	308.976	52.2333	1077.21	541.832	686.454	779.612	1244.36	411.76	433.895	920.873	976.6030000000001	753.9580000000001	1466.97	927.372	1117.98	570.726	797.732	1177.18	735.694	988.425	649.506	690.192	1046.87	1338.81	1456.96	527.8240000000001	876.32	1485.31	1482.65	1522.17	1364.06	999.579	916.977	1516.27	1187.27	1177.83	918.7360000000001	1089.89	1088.42	1095.97	718.663	933.9060000000001	936.0060000000001	906.4739999999999	1005.65	1539.68	639.961	1184.8	693.936	15.6301	824.293	1385.08	717.3960000000001	913.87	23.5267	641.857	1887.81	698.715	1575.09	834.313	1314.21	424.772	803.671	0.0	317.173	1008.83	1923.37	790.1039999999999	75.8644	924.304	616.45	1243.98	1152.3	1090.09	1238.97	770.309	42.8296	1187.83	996.574	1510.72	873.2410000000001	873.8639999999999	1328.15	0.0	0.0	1017.68	749.159	953.332	442.04900000000004	616.357	2510.5	1281.4	1357.38	995.977	1297.76	615.869	1225.84	681.8530000000001	1076.66	245.685	836.635	871.054	576.414	1111.95	847.788	1251.07	863.115	425.566	283.932	841.212	318.183	383.58099999999996	1107.44	468.122	545.399	220.757	762.413	29.1938450564	21.0298254509	910.2975	14.8128707418	487.8965	560.5385	838.2575	771.426	482.326	601.069	557.289	998.1065	44.3217259451	799.8645	34.666473833	18.2336233437	13.3453181381	486.994	1592.145	445.8925	1265.365	1218.9775	874.705	1220.425	897.96	21.3479987187	16.5494445578	650.4945	826.732	860.2785	507.5445	643.1745	1018.1095	1013.949	537.193	724.087	481.284	555.3025	947.23	936.6075	725.6235	801.5895	1143.535	490.5635	708.623	1117.524	451.4745	948.2945	491.9195	975.2475	911.4055	531.469	695.0865	62.4601216824	29.935456305	518.58105	54.1703515438	611.634	320.9245	1303.667	20.7028956397	701.3745	42.7288085107	30.3111611049	679.111
S100A10	S100A10-001	52.88399999999999	62.5088	73.6205	83.2436	5.81209	69.2551	99.9567	36.411	67.0761	92.9197	79.3556	83.3294	76.3861	52.4413	22.0949	83.2687	47.8075	45.736999999999995	100.86200000000001	73.4872	36.235	65.1379	51.7374	110.007	39.3661	80.0194	64.9075	30.4048	75.3155	35.2373	44.5324	96.1487	70.6718	82.5487	20.2258	43.3134	38.855	40.3721	54.2604	76.5767	32.1906	93.4673	27.7631	36.2419	58.4559	40.3008	42.8087	36.9228	125.053	58.4554	120.40899999999999	52.0377	74.4155	73.9704	60.0048	100.461	82.9156	119.565	135.611	172.368	133.92600000000002	92.3162	138.30700000000002	181.6	40.249	30.0336	23.0221	122.01700000000001	17.2824	40.804	71.2658	50.1576	77.5773	61.2044	38.6748	94.8164	21.1619	239.55900000000003	185.81799999999998	111.456	48.5378	39.6767	20.8343	40.8684	23.7326	22.6212	29.239	45.2262	47.3619	100.024	49.6672	64.0207	89.1131	104.69	22.0908	81.9027	44.6566	58.1036	37.7264	73.1506	105.949	37.0179	48.4856	131.609	72.9269	88.3277	39.486	69.021	68.0415	103.98100000000001	49.7305	38.2737	29.8501	44.3858	51.2606	37.7946	69.2574	70.1038	59.1865	69.4635	93.1815	100.557	185.549	117.62899999999999	130.423	149.015	92.947	67.7145	54.9221	73.4861	47.0287	56.1054	83.13799999999999	96.8	41.5931	75.7236	54.4684	104.795	15.6976	76.2073	36.1564	33.861999999999995	39.4025	55.92100000000001	53.9524	62.5348	55.5469	95.3175	48.0105	105.49	170.47099999999998	99.8378	70.9645	107.899	102.721	23.8626	106.572	108.37	31.3398	97.3589	72.2628	53.0792	79.1983	71.0697	220.946	75.5005	109.245	90.6304	65.4272	121.415	72.0122	89.3893	118.69	41.6604	154.755	77.6552	163.341	113.89299999999999	51.7546	52.8532	58.7028	39.2442	73.6312	47.5481	75.4164	47.9294	68.9351	208.078	51.8674	81.4459	260.117	107.367	113.712	97.3271	146.705	31.3042	163.721	102.819	145.083	43.1581	91.4703	93.7973	133.22899999999998	67.4162	202.15599999999998	49.1592	50.5853	151.232	95.1939	47.3341	67.3648	82.2838	66.7806	30.5782	65.52	109.189	45.7513	60.4726	71.3948	106.434	78.3075	34.0842	80.8223	87.1392	63.8162	81.8482	101.95200000000001	106.414	53.8658	44.5691	32.0886	52.6083	83.6575	59.8856	81.7906	36.4226	84.8029	56.5631	58.6332	87.3406	96.7716	41.2729	87.8031	99.0084	70.4342	63.6045	57.2518	75.4083	127.81200000000001	59.5313	30.8693	74.4073	66.9825	92.4389	115.715	104.376	93.9091	126.63600000000001	133.656	38.4033	166.19799999999998	185.674	67.9509	79.8125	71.8483	75.4372	44.0372	173.292	43.3457	141.437	94.6628	71.1392	228.347	65.0186	215.662	102.765	28.8966	167.92	117.01700000000001	65.6629	72.4542	84.4687	130.934	22.728	27.8095	30.8421	61.8495	36.5254	75.2247	32.4955	33.0379	25.9834	77.5885	46.4618	43.4818	32.7236	26.9876	90.4027	47.6594	39.8851	109.27	23.7305	33.6078	13.0188	96.2236	91.5424	63.0946	41.1902	38.5533	171.801	134.74	36.3934	58.6581	31.7384	43.1288	53.0531	33.8174	76.8595	71.1005	94.5353	77.3558	100.91799999999999	107.846	53.5892	35.55	86.9213	33.169000000000004	47.2612	41.5471	45.8072	148.938	58.4819	190.007	41.9658	59.0915	83.3719	84.7169	22.8172	44.2765	125.764	32.7789	50.1299	124.51799999999999	120.29700000000001	115.34700000000001	35.9276	30.3733	57.0779	79.1585	97.6736	98.2326	53.537	84.3938	48.9802	54.7522	81.9031	103.41799999999999	87.2201	124.366	84.5448	119.088	45.6457	33.2018	58.9992	20.8958	15.1899	65.2859	58.6166	165.62400000000002	46.1313	51.5322	39.5729	112.243	123.544	120.867	191.59400000000002	33.2186	64.5211	25.072	62.1379	43.4689	46.3241	72.3133	35.6297	64.6057	51.6577	260.731	48.8522	115.17200000000001	48.1336	91.8941	50.40725	80.2716	29.1938450564	21.0298254509	70.649	14.8128707418	48.74635	59.05895	110.47525	107.4859	66.4452	70.0623	71.44045	116.6541	44.3217259451	88.01025	34.666473833	18.2336233437	13.3453181381	50.931	137.2564	63.82685	149.0066	141.15435	83.22975	149.954	158.382	21.3479987187	16.5494445578	88.97355	79.3375	119.1465	79.41045	102.44775	147.8375	162.4215	33.2943	45.057	46.43675	51.9189	41.86895	58.754	91.0268	49.6157	103.61355	58.3443	66.68245	108.85775	60.08305	97.8282	49.49645	80.6807	86.12975	55.913	44.3483	62.4601216824	29.935456305	43.93185	54.1703515438	94.96815	114.95095	48.38995	20.7028956397	97.13445	42.7288085107	30.3111611049	103.8988
S100A10	S100A10-004	11.2884	35.3324	15.6724	10.4997	87.8448	27.8192	28.9284	6.5189900000000005	40.96	24.5117	35.3364	18.5342	19.678	22.1245	8.19486	19.0465	15.1025	15.7255	45.5875	39.7141	19.0294	24.9534	18.1381	21.4651	6.97167	10.882	9.73466	14.9324	3.40372	21.7863	15.5466	11.7408	38.6427	35.3002	5.54772	13.546	11.8276	9.550980000000001	10.9433	9.29218	3.23199	51.6136	11.3423	13.2968	13.1916	9.19835	13.7343	3.5535400000000004	2.55537	6.1837800000000005	20.4205	15.5127	4.01733	11.2475	6.33044	11.1062	7.54949	9.33874	7.45043	12.0906	5.105230000000001	7.68147	86.5414	70.7108	16.3094	145.826	130.41899999999998	89.0287	77.9464	186.53400000000002	41.7954	50.1743	167.703	332.309	210.66	88.8222	48.8671	116.19200000000001	95.8575	37.6615	122.167	257.28	8.26327	132.10399999999998	92.9123	189.082	132.236	141.377	20.5019	111.751	142.18	187.09900000000002	114.738	180.68	29.8742	266.448	133.10399999999998	223.71	91.8489	217.84900000000002	497.151	70.9878	159.785	11.6361	19.3984	7.30015	2.29288	18.9625	7.5579	17.8259	4.13713	1.8232099999999998	13.8154	9.85145	11.9435	4.58828	60.9637	15.5234	20.477999999999998	14.3938	4.81955	16.4324	19.6244	26.3437	12.9951	2.74136	4.85459	5.09218	3.6415599999999997	8.53607	4.277430000000001	10.6207	13.8059	7.21485	8.7432	10.2379	7.09738	5.7129	0.0	9.26792	5.19532	1.3827399999999999	11.4184	6.44115	5.35905	7.00069	5.10914	2.3885400000000003	4.34044	8.43339	15.788	5.45956	13.4059	8.1644	8.23955	3.97796	12.2837	7.797160000000001	5.08	14.0892	12.9603	5.26968	5.97605	21.3782	21.1506	5.15334	3.13257	7.5441	1.64684	18.8294	2.1299900000000003	10.4758	8.060030000000001	5.158869999999999	7.272410000000001	5.5682	13.907	7.37737	4.93129	0.940076	4.12038	2.94556	6.869839999999999	2.30989	3.9791199999999995	3.388	5.10798	6.892919999999999	9.62819	5.5012099999999995	13.8505	7.88282	4.84074	6.792560000000001	22.4963	5.420780000000001	14.6554	6.6620800000000004	6.9447399999999995	0.6980390000000001	7.892810000000001	3.8816599999999997	8.663039999999999	7.0709100000000005	26.9816	3.7835300000000003	7.02577	9.07497	21.1843	8.160060000000001	4.04028	13.9095	7.151039999999999	6.67897	10.7828	10.9068	2.52755	6.4122900000000005	10.445	6.9519	8.78796	2.0150900000000003	5.84465	3.25885	12.2493	1.38444	8.971260000000001	12.4425	2.79407	8.72767	14.5021	14.0332	8.34684	4.15325	5.45627	2.6133599999999997	4.94074	1.4375799999999999	2.10323	3.4809300000000003	5.63871	4.54748	5.17901	3.87857	4.15404	13.6852	4.77522	33.6468	10.1218	5.91953	3.88735	15.5971	5.2518199999999995	7.00608	6.67472	4.22731	4.21706	13.8648	11.2643	45.3508	11.2446	13.452	4.27416	12.0885	7.7226300000000005	5.41359	30.5866	27.9386	48.7649	33.4059	43.8393	9.78266	33.6309	8.20797	88.0877	10.1163	4.61041	112.397	95.9004	9.74062	223.92	252.06	381.76099999999997	102.585	162.836	320.765	262.867	252.78099999999998	361.963	140.392	127.029	161.04	255.06400000000002	230.93	192.047	312.996	171.835	185.239	106.904	133.841	191.88	89.1127	284.692	142.79399999999998	303.809	376.30300000000005	150.174	212.025	268.095	316.001	581.811	276.677	306.986	310.762	199.248	93.7021	84.1669	359.163	355.499	265.744	92.0581	551.607	248.178	209.85299999999998	168.36599999999999	68.5351	182.065	202.044	158.189	121.015	155.201	213.892	733.916	199.903	161.045	211.33599999999998	457.848	93.2588	303.834	94.87100000000001	98.3511	127.419	160.934	7.50741	177.063	211.868	177.27200000000002	129.99200000000002	234.235	165.791	385.309	8.90938	55.0965	367.284	251.69	509.775	268.158	8.71066	382.2	53.5848	95.2195	322.079	157.017	148.765	55.1973	59.7532	222.81400000000002	257.874	571.595	193.303	146.184	107.56200000000001	481.39099999999996	192.642	444.87199999999996	129.345	50.2353	358.345	138.556	123.25200000000001	14.8957	351.42400000000004	355.63300000000004	70.4474	24.4153	71.8797	164.243	50.9288	297.58	19.690195	65.350275	18.613925	39.08951	29.1938450564	21.0298254509	14.478995	14.8128707418	3.208435	7.12412	11.449975	9.91292	11.047355	8.885465	5.031335	13.504745	44.3217259451	4.73611	34.666473833	18.2336233437	13.3453181381	5.82032	23.87005	15.56318	42.870935	31.71245	27.612725	12.05864	30.434155	21.3479987187	16.5494445578	12.286765	29.74545	11.2296	4.289115	5.83429	5.23737	5.103705	68.42185	38.507465	29.573585	93.68266	73.48515	107.507775	108.381485	44.80237	198.24478	35.557935	7.420385	42.03846	35.262005	37.691	3.18083	35.99457	55.92647	3.89456	12.113965	62.4601216824	29.935456305	23.681165	54.1703515438	36.53558	109.7708	55.5842	20.7028956397	7.53578	42.7288085107	30.3111611049	16.78874
S100A10	S100A10-003	184.15400000000002	168.662	216.354	277.134	167.46099999999998	279.494	345.486	111.56299999999999	185.03	217.606	247.53099999999998	265.314	224.765	193.87400000000002	78.2692	198.575	190.766	158.292	351.069	246.845	102.458	236.477	180.803	342.68199999999996	125.492	245.377	200.705	105.85600000000001	289.491	141.023	146.55100000000002	231.628	245.502	196.77	70.8361	100.92200000000001	133.189	79.6735	204.37400000000002	172.176	81.9368	391.161	121.04299999999999	134.27100000000002	237.261	88.2492	104.476	83.7144	126.838	104.56299999999999	450.151	81.2997	94.1739	83.4336	64.7836	138.982	125.98100000000001	135.234	213.981	265.813	104.68799999999999	158.056	5.90626	53.8341	151.41299999999998	4.09885	1.43385	1.57665	272.695	8.50394	5.06719	3.94981	17.6619	0.0	9.150839999999999	5.79928	0.0	3.3679900000000003	0.0	8.03444	1.52552	10.64	4.26653	3.64735	0.0	6.1051400000000005	0.0	11.860999999999999	6.29049	9.07887	5.71197	10.0608	3.88668	5.2989999999999995	1.16867	2.33193	1.5455299999999998	6.633360000000001	4.266859999999999	8.21845	0.0	0.0	1.87287	146.885	396.274	117.09899999999999	39.4555	246.262	233.495	455.918	73.3883	49.6778	64.9947	109.971	109.25	84.6863	414.647	315.89599999999996	252.857	143.986	183.489	424.751	346.251	212.31900000000002	195.053	230.382	144.577	107.781	195.52900000000002	173.38299999999998	105.91799999999999	166.403	231.52599999999998	192.615	142.136	183.40200000000002	182.00099999999998	332.969	43.053999999999995	167.477	109.14299999999999	111.74	125.619	170.358	173.268	156.739	150.41299999999998	215.68200000000002	128.293	271.356	344.86400000000003	220.208	229.456	232.813	252.34099999999998	67.6716	259.274	81.6391	80.7515	228.50599999999997	164.787	100.699	175.898	263.017	625.3340000000001	153.833	169.6	212.65900000000002	169.945	307.341	131.921	180.148	198.37900000000002	88.0563	246.68	104.71799999999999	351.094	181.981	97.8725	103.775	143.407	56.9219	207.545	70.947	137.2	116.885	160.037	373.275	108.669	152.586	372.60400000000004	156.06799999999998	144.945	159.679	286.092	77.2812	510.235	337.14599999999996	209.62400000000002	46.8297	173.727	171.612	214.31400000000002	95.4933	403.783	71.6361	88.9356	263.265	236.82299999999998	72.2598	219.683	199.545	185.706	89.5332	214.722	239.06099999999998	135.281	155.32399999999998	252.708	299.705	208.69299999999998	77.1488	209.453	136.019	166.351	212.635	242.175	206.854	139.873	118.4	148.803	302.492	207.442	152.908	182.08	171.975	203.877	141.944	106.478	200.641	157.394	283.297	219.5	206.301	207.137	178.752	322.899	353.569	216.64	221.709	97.3451	210.645	148.985	109.973	229.56900000000002	285.356	114.30799999999999	300.548	158.477	1.14581	337.144	526.569	113.319	321.533	247.13400000000001	203.35299999999998	3.7857300000000005	433.593	0.969269	0.0	0.0	348.86400000000003	258.603	378.0	0.0	174.46099999999998	65.5712	0.0	3.3245	139.151	5.148630000000001	11.0967	3.33754	2.8505	3.87195	16.4572	8.43648	2.09822	1.45238	1.8434099999999998	4.12154	7.6116600000000005	1.7114200000000002	4.8454	3.167	1.9168900000000002	1.99853	4.41165	4.57562	3.07101	5.964119999999999	0.0	0.0	0.0	3.4209099999999997	17.8909	6.63099	0.0	7.5789	6.176069999999999	3.80439	1.41936	3.1273299999999997	14.8573	5.3720099999999995	5.13931	1.6191799999999998	17.4516	4.03975	7.7224	6.37826	8.1304	3.72551	6.948910000000001	13.4158	2.63236	29.1296	6.55296	6.42238	8.62845	0.0	9.67832	20.7438	9.73833	5.46074	0.0	0.0	0.0	5.16673	0.0	7.364310000000001	2.9799700000000002	1.83033	198.794	0.0	4.9308	0.0	1.2845	6.94769	145.295	1.57861	280.745	6.91622	9.920810000000001	16.724	8.80893	6.29219	312.80400000000003	5.02356	0.0	3.65406	0.0	11.3956	0.0	3.6526400000000003	2.2802	6.36423	7.4966800000000005	26.3345	3.84668	18.3923	6.497240000000001	0.0	0.0	1.7094099999999999	3.72894	4.41516	10.9603	9.55799	1.51183	302.908	0.0	4.44551	2.40121	1.5035399999999999	2.94959	0.0	0.851683	1.9995900000000002	193.87375	78.029735	29.40989	73.89142	29.1938450564	21.0298254509	259.69125	14.8128707418	128.1915	176.708	217.625	199.54	131.668	126.0545	107.1749	274.9705	44.3217259451	179.0585	34.666473833	18.2336233437	13.3453181381	49.124485	157.596425	72.78842	155.22136	138.695225	87.17878	129.68985	130.121025	21.3479987187	16.5494445578	174.0795	321.601	296.8395	146.056	196.3225	296.2945	286.9965	135.93635	171.6385	152.8505	109.44139	172.79311	199.37749	100.57112	192.0524	200.5695	144.553	197.551	113.331455	105.006575	142.27145	123.751	96.41915	127.6305	134.878	260.8205	62.4601216824	29.935456305	167.7165	54.1703515438	125.623855	130.2825	153.796465	20.7028956397	196.063	42.7288085107	30.3111611049	204.5285
S100A11	S100A11-001	1009.76	938.2189999999999	1043.7	976.919	964.6210000000001	769.2489999999999	1222.52	970.028	1079.05	1339.51	1117.43	946.291	1150.94	1167.24	332.17800000000005	1448.29	701.775	785.2510000000001	1102.35	1190.88	720.8910000000001	914.575	961.826	1062.58	1020.21	1835.62	477.13800000000003	572.3480000000001	1087.92	787.457	1278.46	1135.4	948.793	1156.81	921.307	856.057	757.8710000000001	1233.44	1911.66	470.76199999999994	800.673	1908.74	487.121	1034.59	845.329	1054.19	820.962	1360.47	1839.58	1302.12	5780.96	547.685	947.155	1392.62	1070.23	798.732	867.4010000000001	1732.97	1491.0	1789.27	1364.55	1190.87	890.471	640.305	1175.64	697.836	977.684	1070.93	1378.68	894.8439999999999	890.2280000000001	1304.85	1526.09	1088.86	1318.93	775.438	900.2310000000001	1175.48	853.308	1242.46	237.77200000000002	1010.25	481.81800000000004	797.551	1528.72	857.0089999999999	871.8960000000001	676.7339999999999	797.007	1014.09	1343.21	1304.45	885.471	1457.12	395.925	985.143	661.602	1395.94	795.7510000000001	1010.4	1301.05	1054.24	1144.94	536.149	1118.37	696.905	580.8430000000001	1557.54	1070.99	1177.65	662.445	650.395	500.28	726.85	658.924	722.627	1270.38	831.7360000000001	798.426	1470.94	731.9760000000001	1369.66	1913.03	847.428	844.92	1264.34	866.1419999999999	996.675	907.32	1427.43	1105.2	1312.13	1211.69	1337.09	913.0880000000001	672.898	923.927	1162.12	376.73	1054.95	1454.6	580.425	1893.2	1030.21	2318.33	878.7489999999999	868.28	1260.87	849.4739999999999	984.52	2373.85	1127.92	2019.23	938.9169999999999	1684.63	620.489	1256.2	427.94300000000004	595.938	1454.4	557.6619999999999	589.798	1405.43	1521.58	2831.33	863.725	1427.03	1508.63	1089.47	1562.74	1050.53	1378.37	1148.66	745.012	1305.48	1196.55	1677.4	1472.67	739.073	882.438	733.1560000000001	473.608	1186.9	924.877	1122.5	875.875	1128.28	1699.71	1256.23	1140.13	1539.72	1044.26	930.2360000000001	797.435	1911.89	576.831	1244.87	1380.99	899.087	433.624	586.639	1094.45	1795.38	1253.62	1863.68	588.297	634.618	1093.07	803.076	915.7610000000001	524.71	691.054	960.775	666.696	1125.25	1075.62	886.998	714.455	1025.64	1237.51	991.882	710.0060000000001	1162.33	1047.93	655.865	1291.25	802.49	1080.87	865.187	1035.04	843.182	1314.43	481.292	1015.14	1543.77	1032.63	1501.76	635.886	1643.55	988.2669999999999	2636.82	1027.26	1011.92	1498.97	937.935	1088.45	940.315	1396.33	2021.73	901.317	599.639	1745.59	1382.97	1513.24	1178.03	1187.56	1086.51	1485.45	769.4169999999999	1190.87	2611.26	2474.36	860.4119999999999	772.65	1019.67	801.99	1097.01	1737.64	1070.91	1078.46	1092.05	1326.24	2350.64	1430.62	911.709	2017.26	510.695	749.5830000000001	1127.31	1011.94	1099.13	869.668	2452.51	1154.79	803.393	1217.39	1028.25	1067.81	1214.78	1216.16	1698.04	672.959	1251.9	1631.63	786.704	1095.02	562.615	1528.65	902.2410000000001	729.3689999999999	1301.11	1148.89	1108.67	753.082	1136.24	2329.28	1384.88	1116.55	1273.95	2272.33	2777.92	1811.16	1129.52	1737.08	878.868	1159.79	942.942	1631.49	1276.85	1313.4	727.702	2063.09	853.67	2092.56	865.416	563.375	879.666	2272.81	985.107	842.3989999999999	876.7389999999999	873.1410000000001	1293.4	1164.12	811.975	1405.16	1277.26	821.5319999999999	829.198	676.2869999999999	620.6419999999999	934.34	1372.27	979.535	1251.58	1664.67	495.727	1256.04	714.432	848.18	1035.1	792.5310000000001	712.525	1346.92	1030.95	1052.82	1926.26	2055.25	1547.27	585.3969999999999	518.135	1397.31	1033.05	668.6210000000001	1927.21	1472.66	1865.16	1239.65	1505.35	1532.37	1112.12	623.645	1644.25	949.835	1303.77	777.153	1030.05	1313.33	856.17	912.097	1189.74	953.3789999999999	961.953	847.34	386.652	827.689	1098.16	1358.01	805.507	569.1265	1025.908	1777.445	1910.415	29.1938450564	21.0298254509	781.378	14.8128707418	654.534	715.519	976.504	788.548	510.04	792.2365	902.496	533.279	44.3217259451	430.8665	34.666473833	18.2336233437	13.3453181381	797.7445	1973.9	1798.895	1347.19	1489.95	1295.52	1102.99	1095.802	21.3479987187	16.5494445578	671.0165	799.151	708.492	779.2405	646.1365	695.067	819.279	427.535	382.3515	301.7895	425.395	756.012	855.3895	568.6995	381.948	766.0975	452.9565	806.6155	1825.185	1026.885	1161.395	377.0465	836.0215	1189.51	648.981	372.55	62.4601216824	29.935456305	402.6175	54.1703515438	797.0625	509.6195	777.9065	20.7028956397	626.772	42.7288085107	30.3111611049	359.144
