index	Transcript	AB47	AB46	AA6K	AA6J	AA6I	AA6G	AA6F	AA6D	AA6B	AA6A	AA69	AA68	AA64	A9TM	A9CR	A94U	A94T	A94R	A94P	A94O	A93J	A93H	A93G	A92D	A928	A927	A925	A924	A923	A922	A91Z	A91Y	A91X	A91W	A91V	A91U	A91S	A91Q	A91N	A91K	A91E	A91D	A91A	A8PX	A8PU	A8PQ	A8PP	A8PO	A8PM	A8PK	A8PJ	A8PH	A8PF	A8PE	A8PD	A8PC	A8PB	A8P8	A8P5	A8P3	A8P2	A8NB	A8N9	A8N6	A8N5	A8N4	A8N2	A8N1	A8N0	A8MW	A8MV	A8F6	A8E7	A8E3	A8E2	A8E0	A8DZ	A8DV	A8DU	A8DT	A8CX	A805	A7ZR	A7ZI	A7ZF	A7ZE	A7O7	A7NU	A7NT	A7NR	A7EB	A7EA	A7C1	A7BW	A7BT	A7BS	A74A	A748	A747	A72C	A6RS	A6RR	A6RO	A6RN	A6RL	A6RJ	A6RI	A6F7	A6F2	A6F0	A6EZ	A6EY	A6EX	A6EV	A666	A663	A5UJ	A5UG	A5TN	A5TK	A5TJ	A5TI	A5NB	A4Z0	A4YY	A4YX	A4YV	A4YU	A4YT	A4SO	A4QM	A4QL	A4QI	A4PF	A4PE	A4PD	A4MJ	A4MI	A4MH	A4MG	A4J9	A4J8	A4J7	A4J6	A4J5	A4J4	A4J2	A4J1	A4IZ	A4IY	A4IV	A4IU	A4HD	A4H8	A4H6	A4H5	A4H4	A4H3	A4H2	A4H0	A4GX	A4GU	A4GT	A4GQ	A4GJ	A4GF	A4GD	A4G9	A4G8	A4G6	A4G2	A4CS	A4CR	A4BF	A4BE	A48C	A48A	A489	A487	A486	A453	A452	A44U	A44T	A448	8690	8687	8686	8683	8682	8680	8679	8678	8677	8676	8631	8610	8608	8604	8602	8592	8591	8590	8589	8588	8579	8578	8576	8575	8574	8573	8572	8570	8536	8535	8534	8533	8532	8531	8530	8529	8528	8527	8526	8525	8524	8487	8486	8485	8484	8483	8384	8382	8381	8380	8373	8372	8371	8369	8368	8367	8366	8365	8364	8363	8362	8361	8297	8296	8295	8291	8289	8286	8284	8249	8244	8243	8211	8210	8209	8122	8099	8081	8080	8078	8077	8059	8058	7998	7959	7958	7957	7916	7901	7808	7723	7722	7707	7597	7197	7196	7136	7134	7133	7132	7131	6875	6874	6822	6820	6818	6817	6815	6803	6801	6710	6709	6707	6706	6705	6566	6565	6563	6528	6527	6526	6525	6524	6522	6521	6520	6519	6518	6456	6455	6452	6177	5818	5816	5813	5804	5803	5801	5800	5799	5798	5733	5732	5730	5728	5726	5725	5724	5723	5719	5718	5717	5716	5578	5577	4477	4476	4475	4474	4472	4469	4466	4465	4462	4460	4449	4444	4443	4442	4441	4440	4438	4437	4436	4371	4370	4369	4368	4367	4366	4363	4362	4361	4357	4306	4305	4304	4301	4294	4292	4280	4279	4267	4257	4256	4255	4253	4201	4191	4187	AB1X	AB1V	A4HB	A4GY	A4GP	A4GN	A4GH	A4GC	A4G3	8663	8462	8238	8060	7968	7851	7829	7806	7735	7717	7716	7715	7704	7703	6852	6802	6564	6458	6457	6454	6453	5734	5722	5721	5720
S100A10	S100A10-002	440.59	648.564	581.623	956.9760000000001	1242.66	1543.87	858.64	496.20300000000003	643.038	1075.07	278.191	1518.53	803.815	634.38	1811.74	382.89	602.344	453.74699999999996	382.57	874.883	488.911	821.9119999999999	244.84099999999998	3992.94	355.48699999999997	632.261	338.954	1251.4	595.935	483.88199999999995	331.358	564.005	621.891	757.222	1529.5	719.545	1123.61	591.354	683.1289999999999	893.465	580.934	939.584	1214.74	86.3418	776.04	546.122	1189.55	1125.77	285.678	1221.64	1535.22	502.62	765.928	1194.35	462.281	851.755	1739.46	1235.41	1199.73	645.09	397.656	1321.38	672.2710000000001	1121.37	429.264	203.769	162.86700000000002	276.28700000000003	222.84799999999998	596.6659999999999	1372.21	931.8960000000001	1203.11	789.125	1198.35	574.154	1865.48	938.808	634.846	1618.49	438.73	274.768	1774.31	101.13600000000001	2656.36	1647.22	757.49	1623.01	2308.02	1099.31	1304.39	1208.04	1107.81	971.159	797.795	1092.37	1635.24	1018.36	285.189	3563.63	1076.1	1531.98	2589.93	180.15	859.257	1656.71	957.182	3630.07	460.51300000000003	2076.99	464.839	1030.77	733.3380000000001	1883.79	2210.24	1089.09	1000.75	623.289	2101.89	2040.66	972.8839999999999	2356.22	893.4810000000001	1233.96	443.22	896.168	977.727	832.0210000000001	755.4739999999999	313.79900000000004	283.453	665.77	1360.58	880.378	1117.27	1144.78	1243.0	495.28	547.828	759.352	218.09400000000002	892.1669999999999	326.80400000000003	394.74800000000005	1344.46	1120.79	394.659	1509.24	1591.44	755.927	492.116	653.759	1653.63	182.597	810.46	934.2439999999999	1950.67	2746.26	412.26199999999994	1076.67	635.411	769.502	1182.87	1876.85	200.31599999999997	1235.07	1036.84	83.976	691.6210000000001	681.836	523.248	379.879	16.0882	1681.21	508.25699999999995	2642.78	642.622	1260.53	2317.82	354.24	385.726	1006.47	964.7510000000001	258.079	410.466	868.675	205.41299999999998	583.863	1016.18	393.423	1261.95	791.95	486.449	1071.15	23.8741	777.9060000000001	490.705	223.605	263.543	1211.94	252.02599999999998	1190.1	507.532	247.215	838.081	497.381	607.2080000000001	623.512	400.278	185.882	986.825	594.6469999999999	426.361	901.8889999999999	752.2660000000001	390.39099999999996	150.781	804.7669999999999	342.983	359.111	601.871	745.706	1531.15	1808.67	895.49	3796.21	942.818	602.979	773.935	346.509	1006.2	338.5	1005.65	408.673	242.00400000000002	400.526	432.089	228.16099999999997	643.778	2085.26	805.992	1044.12	382.16900000000004	624.193	668.7230000000001	1211.07	821.005	596.4	441.658	1344.73	996.95	1267.89	1164.05	729.138	370.162	776.179	1123.26	1306.04	697.291	226.014	1026.15	863.222	1078.51	450.319	987.5830000000001	647.2130000000001	698.0260000000001	333.76099999999997	279.485	316.57099999999997	1031.99	776.4989999999999	825.5039999999999	693.123	345.46	345.93199999999996	644.393	1684.77	1796.69	238.13400000000001	512.394	1233.8	487.135	238.357	363.908	1067.96	267.64599999999996	362.733	262.85400000000004	253.203	131.46	233.028	178.46599999999998	260.26599999999996	427.26599999999996	17.2221	133.322	222.084	392.12800000000004	241.787	1680.23	461.23	684.67	521.725	306.70599999999996	957.22	1239.52	1177.81	242.00900000000001	1821.37	1375.56	1742.21	341.441	717.4630000000001	212.956	613.706	466.957	447.528	481.601	316.85400000000004	799.164	350.155	749.308	931.8430000000001	830.303	1082.68	90.3435	299.315	453.228	54.9007	245.084	70.7714	1085.84	887.743	716.0889999999999	241.058	1684.0	152.442	517.7280000000001	1802.39	1054.66	659.3539999999999	1440.25	846.46	1466.05	2503.83	764.4010000000001	2245.99	941.342	215.285	419.14599999999996	1581.88	292.498	1334.45	519.9630000000001	1994.43	1331.72	1057.93	706.9639999999999	1198.51	631.289	1603.92	479.44300000000004	1964.55	1819.58	204.937	533.76	2450.65	1256.68	838.039	1117.48	385.63599999999997	1024.78	188.055	638.514	573.0409999999999	607.521	430.858	1098.85	521.487	583.131	1426.18	1511.01	612.146	602.363	1506.375	1104.128	425.2815	325.254	646.7825	944.4115	606.518	735.367	251.451	1815.96	1618.87	591.213	115.87065	967.0515	1097.641	766.6255	1106.495	323.218	997.273	568.602	139.114	471.4375	396.45975	497.2135	391.1255	148.49305	424.29305	171.5105	316.8875	417.486	451.9745	58.8178	351.602	335.8785
S100A10	S100A10-001	27.0046	42.9816	77.7893	65.2032	78.279	89.2923	35.751	72.9749	62.9259	65.9492	42.1186	172.433	41.7912	61.452	191.22299999999998	50.5478	34.6478	62.16	25.1698	40.661	65.604	113.463	32.6971	418.536	46.4397	69.4332	44.7	168.146	61.6604	69.5047	45.0385	31.1096	90.4452	83.45299999999999	81.2771	91.5019	66.2217	62.1904	86.7146	101.89299999999999	80.3521	63.6497	51.4227	12.8188	84.6834	59.2582	176.55700000000002	73.4624	36.2414	127.87100000000001	221.93900000000002	71.0399	85.9011	149.37	67.2383	112.228	214.606	127.89200000000001	186.94799999999998	94.0505	54.4066	144.121	74.8821	128.893	52.1631	10.957	22.1514	41.3132	23.923000000000002	81.4905	201.15400000000002	99.9884	127.949	92.9704	34.0156	50.4798	265.04900000000004	67.0996	88.7294	192.22099999999998	16.1016	26.4298	194.69299999999998	9.78224	257.58	195.28900000000002	88.5266	200.58599999999998	225.787	98.50299999999999	115.46600000000001	145.707	154.048	56.7616	107.415	118.529	182.868	130.03799999999998	34.9484	346.537	136.44799999999998	160.857	291.58	27.0884	48.6571	163.751	64.3114	133.329	28.9786	189.83700000000002	58.6441	79.2163	54.0422	160.151	155.762	101.24600000000001	98.9544	49.7894	271.619	247.269	61.1421	95.1846	53.6303	116.11200000000001	61.1935	81.5586	87.1263	96.7816	96.4493	52.7012	30.9237	69.3208	156.80100000000002	88.7752	41.2417	153.469	164.23	67.6598	38.709	49.3075	31.4625	104.681	27.2322	30.4897	166.174	95.7599	58.2299	185.273	159.066	87.8484	59.8185	68.8117	156.398	19.1807	68.1294	61.5148	188.197	255.46900000000002	66.3413	141.741	66.0868	97.1446	74.8379	206.795	25.7223	140.888	150.556	12.8452	68.0801	73.1184	70.1443	49.924	1.75922	213.895	65.1961	293.01099999999997	46.5087	54.9804	285.26099999999997	60.2458	45.4051	118.633	117.71700000000001	31.6671	43.0443	152.36	51.1719	88.7757	189.71099999999998	93.8215	241.815	178.516	100.965	180.002	4.69568	113.36399999999999	99.8241	48.0411	48.7118	172.34900000000002	59.0712	221.171	118.62899999999999	39.0516	128.357	53.52	58.5071	58.8742	33.3535	23.308000000000003	106.32600000000001	63.9026	19.9308	110.03	86.0651	47.5659	16.575	78.6099	47.7283	47.9095	70.1275	116.514	151.784	205.208	98.425	361.81800000000004	170.947	104.76100000000001	168.71	71.3458	178.08900000000003	44.5456	164.574	67.715	30.6531	67.711	63.7563	27.3312	75.3021	306.966	124.48299999999999	122.042	46.5692	65.9547	71.023	144.695	83.6845	78.1891	64.9775	149.30700000000002	98.2682	105.444	137.438	81.3294	45.9506	97.2482	88.1537	117.19200000000001	64.9285	22.3167	124.848	84.8058	103.098	58.7246	104.736	87.7845	87.90799999999999	39.7516	33.8216	19.8483	103.221	70.9864	89.8929	89.6532	40.0786	21.088	65.4313	109.635	175.83599999999998	29.5931	26.2136	92.9144	40.3089	19.6191	26.4476	68.391	18.075	6.32549	27.8111	25.3601	9.96345	20.4949	20.9578	21.9903	32.6862	1.97049	13.1284	15.6096	20.1099	18.8729	87.711	39.4365	40.1427	37.5203	29.8847	102.681	21.8806	36.6468	26.2623	80.0574	116.698	95.9389	22.2218	60.8345	17.6136	40.0133	48.3162	33.9794	27.5648	20.6838	37.2586	30.4789	48.5475	73.5578	62.8597	73.0065	7.9858	25.5932	33.7337	6.67137	38.2236	5.09975	99.7033	62.6279	41.6395	18.0254	50.4097	13.9498	56.0538	112.376	81.7715	48.0271	80.3263	41.5145	77.4745	161.961	53.8676	161.874	72.0346	6.42105	25.1532	103.2	21.1454	97.1916	48.1781	138.076	113.98100000000001	66.9845	48.0448	87.37799999999999	40.0099	78.8763	31.2976	154.22799999999998	126.056	13.51	36.2785	121.70100000000001	92.70200000000001	78.1502	70.3032	24.1085	62.0643	13.2521	55.8259	35.7312	34.7586	36.4364	109.53	14.1905	16.0475	88.62	102.086	30.5138	50.9771	129.8285	81.75005	49.89185	37.8307	80.86725	63.3979	71.19475	102.30885	21.8277	378.531	166.9635	62.4351	11.82471	93.45095	107.3608	30.13675	67.3024	20.25055	57.2776	27.88635	10.89731	28.23845	27.971575	31.16117	33.12725	11.52326	56.256745	12.29068	24.10115	32.6542	34.19265	8.184865	21.3638	30.7039
S100A10	S100A10-004	24.5122	5.74379	66.6184	41.2138	104.805	254.38299999999998	42.5998	44.3738	59.7235	136.99	36.5473	364.847	87.4662	62.0979	90.9049	15.5273	67.1314	69.2881	35.8969	56.6372	70.7511	23.3516	29.7691	809.5260000000001	25.4766	56.8826	38.7909	204.042	73.6817	84.7765	50.2424	19.6447	70.1787	107.28	159.494	88.0022	102.015	83.6358	124.65899999999999	183.535	87.8441	102.67399999999999	131.045	5.3829	90.3086	71.4543	245.998	67.3682	19.2979	222.412	190.516	22.381	128.832	237.925	63.208999999999996	80.4383	649.7330000000001	91.2571	124.459	7.99026	9.13613	122.77	71.6764	33.6065	20.9826	1.34364	4.3401	20.9563	5.02121	2.60363	108.177	43.8528	187.645	79.8817	101.488	65.0962	93.3228	8.977219999999999	3.7582	94.0597	23.9453	19.8558	80.4086	0.776392	187.718	91.0439	42.9874	34.8261	210.993	85.5711	89.8352	58.26	31.7709	32.6085	55.0548	47.2075	96.6528	41.6859	11.1791	325.09	47.8446	29.36	200.67700000000002	2.6572400000000003	42.0594	295.073	14.4285	136.754	5.23223	245.513	21.2401	112.176	4.79437	180.426	241.774	115.556	120.066	69.5697	95.17	6.45406	35.6726	0.0	44.3506	138.98	35.1776	43.4762	136.061	108.036	85.9928	12.9423	3.84971	12.4043	99.4653	20.616	94.2169	46.1102	90.6877	5.681	7.413760000000001	0.0	1.4361899999999999	25.2779	1.8836700000000002	4.868	30.3158	114.83	16.4693	52.2901	162.77	55.8009	40.8798	64.82600000000001	178.545	17.0367	9.38311	21.2312	199.002	216.22	13.1458	91.9535	39.562	73.3858	19.097	37.2465	8.73433	147.678	24.9191	7.7443100000000005	75.5028	47.7532	2.08785	8.562999999999999	1.66691	33.0774	15.8052	13.0534	8.61464	5.42261	28.6017	9.48734	15.2483	59.5532	1.1170200000000001	2.38032	21.7914	3.2501599999999997	1.58541	32.58	93.3123	17.3306	21.2156	48.0208	11.4899	29.4411	0.0	24.3833	11.4074	17.3718	3.95814	126.694	5.26443	44.7139	25.4968	4.38363	16.5831	54.9528	47.6924	49.8719	41.6095	12.8168	122.789	58.3633	5.65144	64.9858	70.3033	19.802	14.8622	66.9607	23.4715	15.8862	78.01100000000001	56.391999999999996	56.6479	109.16799999999999	20.9234	259.764	1.98437	35.8412	29.9782	26.9455	16.2094	14.0444	67.6387	4.25902	16.4537	46.6504	45.0628	14.2841	70.0637	228.863	75.9716	35.7838	19.3113	42.2303	63.4608	154.454	52.1975	8.88824	34.9883	99.6991	88.9675	46.547	62.9615	48.088	13.2978	69.2674	121.699	118.57700000000001	101.21700000000001	17.0845	72.4448	78.8578	69.9818	44.7512	100.855	13.6413	57.056000000000004	31.785	31.392	11.2275	115.17	76.8246	81.5194	28.8802	10.5909	39.4274	35.0475	156.234	187.56900000000002	9.52917	62.9234	172.2	47.9882	22.2239	33.7542	128.601	22.5459	40.1655	41.0838	28.2573	11.0013	40.2031	18.339000000000002	20.2377	50.9591	1.49905	13.5466	16.9308	36.1571	21.3982	159.39	52.2992	49.4479	50.281000000000006	33.1831	96.4959	121.015	106.934	26.8453	303.962	199.75599999999997	172.358	29.7093	116.669	22.015	64.613	53.0459	61.8117	55.8648	37.3835	69.6657	50.4985	86.5422	63.7537	79.7533	126.56	9.66872	39.8971	63.9262	6.132969999999999	21.1476	9.60725	162.493	88.1799	83.5427	22.9119	133.389	14.6197	83.7457	195.83599999999998	36.4194	29.7042	70.5144	34.7244	34.5547	70.8852	52.2769	63.6824	76.7	12.0959	13.0036	132.056	19.4966	59.5979	47.6785	204.53799999999998	85.1756	179.762	42.0669	70.2296	16.1459	120.63	38.2175	11.6778	36.1557	8.763919999999999	10.1713	75.3716	37.0147	42.3435	86.8551	17.8629	38.8247	9.46915	64.6237	61.4957	5.32228	48.2673	103.213	29.2007	46.6283	16.26	20.825	45.688	35.2866	300.1665	140.9765	41.138905	8.247805	55.49645	12.170075	23.892485	4.015875	15.231275	72.009	116.6912	65.9807	11.2181	77.2374	103.7535	76.5234	153.3852	24.36355	67.42155	60.3629	12.60375	31.556	19.68667	58.35375	51.4387	15.87951	36.43925	15.5749	37.30421	37.2893	55.07845	5.7956	37.9397	35.17855
S100A10	S100A10-003	5.154730000000001	11.1273	17.2283	61.3601	65.3937	5.95099	96.6078	9.69155	12.7216	88.9863	9.47768	49.7359	7.87202	11.7068	15.552999999999999	4.69143	4.4551	17.1045	4.01928	58.9517	12.6113	11.2919	13.2457	79.6081	19.5405	10.7515	10.3236	12.8525	21.6662	30.0475	11.4361	23.0339	16.2681	30.2036	10.1689	29.9461	21.9457	22.0577	15.3494	14.9019	7.8978	48.2006	18.1396	1.8203099999999999	11.0892	19.4	17.3866	68.758	3.28787	36.891999999999996	31.1411	6.45638	24.0229	35.9007	8.323039999999999	7.2575899999999995	29.9111	11.9378	9.5737	3.13749	1.95787	31.8118	13.6847	11.5092	4.09702	2.4895099999999997	2.27434	13.8625	5.13374	1.08997	38.8865	19.9327	29.7891	11.2776	12.6492	6.451280000000001	20.1339	0.742512	1.68114	11.9197	9.90752	1.04072	27.3632	2.0782700000000003	23.7018	8.930860000000001	1.12537	29.4845	50.3286	29.6815	31.9147	11.9898	8.34073	8.11528	13.6781	16.7544	11.369000000000002	1.8091400000000002	0.0	49.3221	1.94655	26.9917	46.0215	2.26349	7.08697e-08	23.3433	39.978	142.477	21.0321	16.2466	0.9076420000000001	5.65755	57.1366	34.181999999999995	45.5592	22.8915	10.7497	18.8452	19.8814	0.759942	59.4815	196.18099999999998	32.6702	24.7332	2.5634200000000003	3.3391300000000004	8.927760000000001	12.1131	26.9537	4.21975	1.92828	1.5362200000000001	14.167	33.8659	0.0	7.45671	5.792669999999999	3.75313	11.9717	12.3145	1.11839	7.23808	4.41295	2.98636	10.5184	6.01788	3.5550599999999997	29.0823	24.6197	7.5315	10.3491	8.8788	23.3253	5.5568800000000005	26.2155	16.4378	24.4099	43.5296	4.77436	10.245	1.4849299999999999	7.817889999999999	40.2547	10.2056	2.5386599999999997	12.8657	13.8469	0.8224440000000001	7.32821	5.50134	1.60269	0.9070159999999999	0.0	10.4475	4.39729	6.7662	21.3617	4.51092	22.0687	2.11488	0.978136	16.0713	0.46293999999999996	2.02182	6.3397	1.46399	3.93171	36.4219	44.5421	11.3674	13.5679	29.517	3.03303	20.3242	0.991974	12.0456	16.6361	3.84556	3.93758	18.1001	7.24667	64.7838	16.5819	2.39375	10.1445	6.74878	21.0083	11.912	13.7249	5.426019999999999	10.8461	15.6133	30.5472	5.86523	4.48221	9.11779	1.06196	20.4622	0.576079	6.31335	4.0802	4.27876	3.40427	31.1258	10.4227	79.5999	3.60819	27.717	10.2036	10.0125	17.227999999999998	7.4779	9.00646	2.02599	5.40463	8.25615	5.56719	2.27897	19.9105	29.5903	11.8179	8.00572	5.21093	6.9667699999999995	4.32901	9.69052	6.7202399999999995	5.38282	7.98387	21.701	23.8497	38.0753	7.235689999999999	4.99109	3.21311	7.29755	15.5733	18.8584	11.2402	3.2644	24.0477	25.0851	17.2421	3.91145	14.2428	2.5859799999999997	5.13214	2.54873	2.4910099999999997	14.7877	19.1923	11.622	15.8989	4.13218	4.76872	0.7644850000000001	12.1969	2.71475	30.5613	4.28174	10.6381	7.20852	5.71183	2.7269	1.90795	5.3971599999999995	1.66241	10.8012	2.52298	0.940318	0.0	2.4372	1.67238	1.5177	0.717846	0.157442	0.268363	1.18729	1.73212	3.11423	1.76878	4.12259	4.04535	1.14519	1.37059	4.95906	10.9122	21.4004	1.63914	10.6679	3.5239800000000003	6.0925400000000005	0.263011	3.5125599999999997	1.0217100000000001	6.06495	4.49104	1.97638	2.87513	2.43399	0.997217	0.723019	1.5061	6.35475	2.1048299999999998	0.407647	0.406546	0.594956	2.71849	0.0	0.694677	0.317594	1.0832899999999999	0.6366	1.42093	0.563337	10.3318	0.414239	1.17803	3.37711	21.5555	18.4883	37.8191	22.6639	29.0838	122.11200000000001	30.3104	114.12200000000001	35.3169	3.1469400000000003	6.33106	53.8891	15.2096	48.412	4.53109	74.6791	54.9969	1.0249700000000002	6.00365	57.1813	21.6813	50.4571	19.0717	109.316	51.5979	4.46485	11.7219	68.1409	63.7519	24.791999999999998	42.8198	16.3147	30.9532	2.82887	6.4423699999999995	7.6445300000000005	25.7974	2.71922	9.97513	9.772960000000001	0.0	53.6157	23.8296	12.7688	8.68642	40.9397	41.32045	3.2166185	4.20809	10.57787	67.43926	7.98123	3.47819	4.31992	41.36775	25.93335	5.3787	2.191125	16.36764	20.456535	7.496615	5.62435	1.668425	3.51903	3.173394	1.739082	3.982285	2.5383825	3.310035	1.992185	2.07339	3.512455	1.0723305	2.880735	3.965345	0.7838195	0.3616065	0.254617	1.78197
S100A11	S100A11-001	767.699	1641.37	1068.37	1317.61	1465.36	1696.62	1170.92	1272.11	699.706	1620.07	2171.26	2173.69	1737.99	793.8889999999999	1763.62	900.505	2014.53	655.096	456.51199999999994	818.1139999999999	1620.82	1157.93	940.83	6291.62	785.008	1022.51	1052.36	1858.36	1033.94	888.066	938.192	888.7239999999999	1661.87	1191.06	3894.8	904.2239999999999	1450.44	1032.28	1273.67	2036.5	964.948	1427.6	1783.66	875.467	1999.22	640.9069999999999	1312.82	1262.66	454.67900000000003	2714.28	1925.5	974.669	1306.54	971.961	1137.75	1958.04	1422.7	1388.06	1818.84	1195.15	569.236	1488.07	995.846	844.585	1275.12	329.175	328.94800000000004	895.9580000000001	609.249	954.5419999999999	1770.35	1082.12	1018.03	1331.69	574.9259999999999	460.34	2886.34	982.64	2073.4	1864.5	1300.07	1272.58	2079.0	590.198	5443.66	4262.02	1237.43	2703.57	5983.04	2309.34	774.812	3589.0	1651.74	1496.47	1223.26	2620.58	2868.41	2788.52	431.50199999999995	2812.82	1399.56	2450.62	3084.98	827.7610000000001	1617.2	4841.33	1835.31	881.883	1115.23	694.322	2505.58	1331.78	399.38800000000003	2062.41	819.556	837.921	1440.37	747.304	3466.95	5729.69	1815.7	1478.87	1659.39	1193.27	830.117	2645.83	979.643	1476.65	1060.97	2458.94	457.81699999999995	851.949	1188.42	1406.25	1012.61	1007.31	1630.15	1122.01	3158.7	1229.6	498.311	1227.13	753.1569999999999	1581.44	1744.2	2253.15	1066.28	1437.0	1189.3	2310.12	513.087	1090.32	2541.37	648.346	1620.04	1807.87	2303.19	2589.49	792.937	2260.63	1290.88	964.077	1029.11	1727.92	427.832	1329.72	1575.15	458.651	1080.51	1611.6	1764.04	997.7080000000001	76.4427	3183.78	930.688	4179.17	1680.34	2336.08	1985.65	1319.24	536.096	2887.71	1756.22	398.91	935.877	2357.22	585.548	814.544	1027.83	330.11699999999996	1562.57	1451.87	832.209	1736.53	353.63599999999997	1727.07	1079.79	879.69	515.382	1531.58	461.12199999999996	976.4789999999999	1144.78	1207.01	1475.69	612.8919999999999	965.092	866.857	736.6039999999999	413.42	1607.3	647.229	943.311	887.7739999999999	1683.37	788.205	651.525	939.6619999999999	850.1519999999999	1072.26	1215.83	897.1419999999999	1768.8	1052.41	2359.5	4810.65	2199.66	878.2289999999999	869.699	626.243	1691.59	447.156	1215.59	1413.5	271.402	756.824	547.761	421.2	805.842	1232.93	884.592	2840.85	550.005	691.045	696.1610000000001	1056.11	489.792	845.566	1315.07	586.409	1076.14	3296.61	1750.42	996.778	865.676	1540.35	602.212	4093.09	892.181	338.92900000000003	1813.22	1443.15	1265.3	814.327	1144.7	787.7660000000001	1731.38	961.467	691.762	933.045	2119.55	1056.69	1560.64	2485.87	294.448	172.678	1844.82	2245.88	2615.2	556.33	952.4830000000001	1780.1	2288.88	1539.27	901.409	1571.32	451.626	315.098	981.7280000000001	369.926	714.539	460.023	457.23900000000003	744.8439999999999	1272.42	164.13099999999997	642.136	859.216	921.6089999999999	443.906	2189.26	1047.91	833.066	1634.45	412.986	1892.92	1416.23	2069.51	718.573	2099.75	2805.53	4385.82	740.9069999999999	2208.7	609.307	1057.6	699.8639999999999	1677.89	1715.05	830.409	2525.87	894.316	4021.25	1696.74	1648.36	2789.21	554.095	591.905	430.61	479.96	726.863	178.898	3234.92	2752.82	1702.25	833.956	3741.37	659.763	1069.41	3732.56	3696.84	996.154	2163.47	1579.92	3444.38	3010.01	1681.15	1825.9	2143.63	982.25	1620.23	3140.87	667.715	1398.77	1476.83	2621.3	2760.72	3096.81	2310.89	2413.87	2014.34	1356.65	1021.69	3204.88	2124.62	1431.09	1347.14	2436.12	4338.73	2352.68	2011.09	697.711	2139.14	85.6363	1257.2	1019.17	1518.57	2649.2	2250.44	1763.63	1325.32	4265.91	3171.84	1725.14	1304.53	3342.49	2939.23	608.6205	491.578	867.369	1424.273	1662.4835	713.999	476.344	4543.345	4478.645	658.029	244.749	2498.098	691.379	1112.364	2837.4615	1316.77	2145.071	944.61	598.698	1294.6925	949.1845	961.3065	1258.9645	311.5595	1085.074	346.6515	767.911	780.802	888.6395	352.286	1232.015	818.672
