index	Transcript	AB0I	AB0H	AAXU	AAXT	AAXN	AAXJ	AAXI	AAXF	AAXD	AAXB	AAXA	AAX8	AAX4	AAVH	AA62	AA5X	AA43	AA42	AA41	AA3Z	AA3Y	AA3X	AA3W	AA1J	A9V5	A9V4	A9V3	A9V2	A9V1	A9V0	A9UZ	A9UY	A9UV	A9UU	A9UT	A9UR	A9UQ	A9UP	A9UO	A9UM	A9UL	A9UJ	A9UI	A9UH	A9UD	A9UC	A9UB	A9U7	A9U6	A9U5	A9DA	A97N	A959	A958	A957	A954	A953	A952	A950	A94Z	A94Y	A94X	A94W	A913	A907	A905	A902	A901	A8ZZ	A8YY	A8YT	A8YR	A8YQ	A8YF	A8XK	A8XJ	A8XI	A8XH	A8TJ	A8QR	A8QQ	A8QO	A8QM	A8QH	A8QF	A8QC	A8QA	A8Q9	A8Q8	A8MA	A8JM	A8EL	A8EK	A8EJ	A8EI	A8EH	A8EG	A8EC	A8EB	A852	A834	A7XC	A7X8	A7X5	A7X3	A7WI	A7WH	A7WF	A7UI	A7UH	A7UE	A7UC	A7PI	A7PF	A7PD	A7HU	A7CO	A7CM	A7CL	A7CK	A7CJ	A7CH	A7CG	A78R	A770	A741	A73S	A73R	A73Q	A73P	A73O	A6QX	A6DW	A6DV	A6DT	A69V	A69M	A69L	A69B	A5ZF	A5ZE	A5ZD	A5YI	A5XV	A5VL	A5VK	A5VJ	A5VI	A5VH	A5VG	A5U3	A5U2	A5RQ	A5R3	A5R2	A5R1	A5QV	A5O9	A5FO	A5BE	A5BD	A57G	A556	A51Y	A50E	A4S6	A4BA	A4AX	A4AW	A4AV	A4AU	A44S	A449	A43B	A439	A411	A410	A40J	A3YQ	A3Y4	A3WB	A3TX	A3TQ	A3QE	A3QD	A3Q8	A3Q0	A3PZ	A3NI	A3LQ	A3LL	A3LK	A3LI	A3LH	A3LF	A3LC	A3LB	A3LA	A3L7	A3L1	A3JK	A3HZ	A3HY	A3HU	A3HT	A3HS	A3HR	A3HQ	A3HL	A3HF	A3HE	A3HD	A3GN	A3GM	A3GK	A3GJ	A2RO	A2RN	A2RM	A2RL	A2RK	A2RJ	A2RE	A2RC	A2RB	A2RA	A2R9	A2R8	A2R7	A2QG	A2PM	A2PL	A2PK	A2PI	A2PG	A2PA	A2M2	A2M1	A2LZ	A2LY	A2LX	A2LV	A2LT	A2LS	A2KM	A2KL	A2KK	A2KJ	A2KH	A2IR	A2IP	A2H1	A2H0	A2GZ	A23L	A23K	A20A	A1QT	A1QS	A1OD	A1OC	A1OB	A1OA	A1O9	A1MQ	A1MP	A1MN	A1ML	A1MK	A1MJ	A1MI	A1MH	A1MF	A1ME	A1M9	A1M8	A1M7	A1M6	A1M5	A1H6	A1H5	A1BQ	A1BN	A1BM	A1BL	A1BK	A1BJ	A1BI	A1BF	A1BE	A0ZM	A0ZL	A0VS	A0VR	A0VN	A0VM	A0VL	A0VK	A0TN	A7PG	A6W2	A5BF	A3JJ	A3EO
S100A10	S100A10-002	1992.1	945.672	579.568	861.913	1425.3	2389.78	1316.59	573.924	986.654	506.733	782.5939999999999	524.4730000000001	413.626	576.481	756.279	628.189	636.177	322.885	1162.5	732.704	944.453	1320.28	532.591	911.783	196.329	710.2689999999999	273.58	460.631	244.02700000000002	1020.65	54.035	1030.21	951.94	446.529	98.3528	679.212	612.161	114.624	42.8215	468.92900000000003	391.45099999999996	1230.05	818.1389999999999	975.128	733.545	383.749	771.7919999999999	505.785	267.211	282.16700000000003	1040.11	886.295	206.71200000000002	291.843	293.742	780.072	1492.26	303.751	954.1039999999999	469.861	1956.2	1823.87	219.69299999999998	777.7260000000001	1698.34	1090.6	863.635	538.66	626.229	262.226	59.2088	2186.03	649.6990000000001	168.94799999999998	1021.84	375.56800000000004	662.6189999999999	1227.25	361.957	1231.22	837.997	146.671	688.1439999999999	1241.22	1743.57	1404.62	282.988	1018.45	1196.12	288.188	1567.61	1873.86	419.344	357.434	432.11400000000003	657.297	844.423	338.575	911.951	837.029	2727.83	502.75800000000004	644.447	2978.11	1126.71	736.5139999999999	1379.04	410.848	1179.27	906.3510000000001	901.14	1583.02	273.938	458.594	923.294	133.644	530.308	534.457	1911.54	1563.49	677.17	1376.42	291.868	1435.82	382.73699999999997	435.426	1927.3	423.45	1029.99	274.312	787.181	607.3340000000001	887.118	1481.28	1784.28	1540.93	144.966	488.60900000000004	624.482	232.537	478.477	847.9810000000001	319.35200000000003	885.752	415.82800000000003	1297.85	1503.68	716.877	146.525	1087.38	866.5930000000001	97.0894	1169.26	1530.56	1283.09	352.726	168.53799999999998	649.46	688.0219999999999	266.221	421.384	442.99199999999996	111.243	308.032	968.5169999999999	543.024	412.444	1024.96	795.8430000000001	1841.38	716.665	686.22	164.475	1152.69	376.42800000000005	569.561	1120.08	406.725	756.8960000000001	1641.85	1126.4	116.625	844.913	599.63	655.2869999999999	387.389	831.982	1289.21	618.844	849.5089999999999	1178.95	1238.36	836.7669999999999	907.815	281.033	900.7460000000001	1472.68	131.93	213.18200000000002	974.943	534.337	425.474	1760.79	983.2139999999999	1376.16	508.75800000000004	731.2260000000001	1097.37	998.596	591.576	231.605	1394.21	1100.95	1591.84	675.477	1000.16	1092.89	1755.11	1443.38	770.7769999999999	683.329	2086.0	1503.5	525.654	1445.37	1060.49	183.03900000000002	768.633	209.22099999999998	970.778	721.827	1711.82	237.838	840.569	847.2139999999999	720.717	229.143	136.673	542.729	1054.97	331.01300000000003	1781.72	909.304	395.355	378.642	1601.31	643.775	310.236	337.12	287.106	1467.13	1683.04	1085.87	1731.81	383.5	177.174	333.841	716.084	620.935	293.774	859.221	803.8910000000001	686.955	782.578	985.2330000000001	257.697	1169.58	1031.4	732.307	245.942	982.7239999999999	392.335	682.877	881.8589999999999	1293.02	784.097	1557.08	432.29900000000004	268.611	699.811	706.326	2031.71	1322.04	1894.24	659.762	1019.53	1572.05	1428.41	729.416	865.678	815.7589999999999	1033.64	5238.58	617.015	1324.43	2677.72	701.653	735.076	1486.29	1139.1965	126.8644	594.032	496.606	384.0235
S100A10	S100A10-001	184.514	100.82799999999999	47.7658	119.68799999999999	142.284	193.24099999999999	63.283	58.1349	112.51899999999999	29.066	87.0885	84.9468	42.3867	77.0424	90.3423	70.3068	76.5044	39.0315	92.0984	87.1767	88.9861	124.697	54.8165	99.7607	25.616999999999997	61.3807	36.4111	42.6275	26.0718	110.59700000000001	8.27538	140.555	121.258	37.5058	14.0906	105.052	86.4734	15.3665	5.3452	66.8288	42.2144	165.261	83.3786	106.37200000000001	49.4972	57.628	72.3864	39.7053	33.343	26.1616	101.383	111.77600000000001	29.6316	37.6026	2.57266	92.6503	120.624	33.0606	113.98899999999999	52.7974	239.96	212.48	18.6017	82.6133	176.45	113.697	93.4558	55.1073	46.1574	24.7013	6.92397	233.195	61.4298	16.065	91.1696	37.7851	68.9389	130.244	40.6639	113.51	75.0033	15.857999999999999	76.6142	108.99700000000001	166.604	135.44	20.9004	89.8603	121.681	37.8351	129.942	22.1837	43.1617	30.7346	42.9379	64.9141	75.1635	31.1273	106.116	87.9688	254.987	59.0628	55.6077	286.889	88.3541	100.45200000000001	205.31400000000002	37.3368	84.5702	79.7303	57.1714	161.524	28.8813	41.7136	119.491	8.638869999999999	73.7681	34.6563	186.83700000000002	146.072	70.1392	100.65899999999999	24.8877	110.618	25.4736	24.52	131.487	29.9725	86.846	24.6904	69.9996	45.784	77.2942	112.27799999999999	157.06799999999998	133.231	13.556	45.3538	55.0078	34.0172	71.25399999999999	115.713	28.8629	121.838	62.0833	165.15099999999998	212.75	123.272	23.8284	153.502	123.04	15.6381	169.699	98.2561	131.454	35.1476	21.428	97.6823	114.93700000000001	33.7726	51.5986	62.0631	11.2168	34.8333	144.549	58.2554	60.0483	115.146	89.0029	120.40299999999999	65.5433	79.44	18.0912	83.8125	26.3254	45.5386	93.5895	33.7626	88.2816	142.459	108.29899999999999	11.9212	85.8157	69.3617	90.0461	42.9005	82.26700000000001	110.62100000000001	57.4978	77.998	150.969	112.31200000000001	60.2407	90.6785	31.1598	77.8193	127.353	13.5231	20.9797	82.2231	45.8904	47.7448	191.016	100.675	160.704	55.5932	65.3285	101.766	121.744	68.2832	24.9065	166.15599999999998	101.963	155.97899999999998	67.6053	108.855	113.76799999999999	203.627	201.667	106.89	69.6987	222.50599999999997	222.41	82.8181	148.12	106.84899999999999	15.9418	120.7	25.1697	106.656	111.50200000000001	187.96	25.6376	114.615	97.8021	100.81700000000001	33.2158	12.9434	46.5316	96.1555	30.653000000000002	160.47899999999998	142.381	47.3548	36.9961	149.099	41.6767	22.3679	41.8518	28.3704	199.12	168.533	111.39399999999999	167.793	34.4567	17.1479	64.9211	216.965	68.9706	48.9468	137.994	256.845	181.22099999999998	224.585	38.1623	67.9603	368.07199999999995	231.03099999999998	147.088	46.0399	216.61	129.14700000000002	62.9507	74.3097	105.079	72.7636	152.76	45.4245	26.2171	63.3374	76.4971	184.02700000000002	413.458	184.952	70.6543	102.57799999999999	157.031	157.244	65.1279	91.0605	93.0861	107.824	508.786	60.1127	125.73899999999999	282.085	68.9595	73.616	383.87199999999996	103.74445	9.65444	84.5223	53.72825	39.39325
S100A10	S100A10-004	50.5786	27.4202	15.5194	25.7855	25.8751	38.6426	8.88763	12.925999999999998	66.2756	11.9103	17.7837	24.0234	6.88622	16.9515	15.5924	10.4589	6.8871899999999995	0.0	15.0294	19.8304	10.4038	15.4664	21.4692	20.423	5.94836	11.5432	12.5386	11.0055	9.33498	13.3189	1.80003	23.5111	8.31903	7.72642	2.9265	23.2929	6.798889999999999	7.525189999999999	1.2529	15.7504	17.2565	35.9112	9.066939999999999	10.793	4.69272	14.9102	17.7466	4.13891	3.5318	6.84225	25.9791	40.0213	7.73728	1.57389	32.4545	4.05029	46.9825	4.08413	9.57747	5.26203	19.8274	29.7806	4.87938	15.4899	20.9893	22.2117	1.28545	16.5056	7.798439999999999	0.0	1.96881	50.4209	17.7043	2.63692	11.2944	11.1942	26.6815	19.8776	11.6924	13.2792	5.5346400000000004	1.9778799999999999	14.470999999999998	18.7799	14.9369	11.4145	2.55607	6.51238	17.5315	5.0177	52.3605	101.04899999999999	7.87949	2.98735	1.31229	17.5236	18.7317	2.29969	14.210999999999999	0.537098	63.9172	3.47309	9.53775	14.1567	9.986139999999999	9.22686	119.425	2.53229	5.76599	19.6475	13.9419	39.1998	4.3722	6.56205	9.27869	1.24567	7.7587399999999995	5.97117	33.3371	43.2391	11.1972	45.1302	3.7835	9.79124	21.0713	1.6532799999999999	49.3699	16.244	15.1339	2.83059	13.7267	4.2545	20.9742	53.4624	11.681	12.3166	1.27485	3.0524	4.78494	0.0	1.97934	6.91155	2.45697	15.2691	2.80891	7.63618	12.2697	5.37821	1.04141	3.3233699999999997	7.9431899999999995	0.525266	6.87507	10.6491	1.0386799999999998	24.138	0.719697	1.7625400000000002	12.5071	0.19348800000000002	4.2924	6.705769999999999	0.0	1.85315	6.72037	8.03085	0.250716	9.10838	5.839980000000001	10.5838	26.0402	3.1492299999999998	3.95914	6.75754	5.49678	13.5706	8.98212	3.3846800000000004	13.0873	13.1128	10.0122	1.2912299999999999	16.5948	9.782739999999999	2.87862	2.09456	63.4691	8.710139999999999	3.4251	3.10966	5.7028099999999995	10.5028	23.3615	6.842160000000001	2.6012299999999997	8.62122	24.0148	0.49577200000000005	1.62196	11.6937	12.6223	2.88587	11.9438	4.24633	40.9804	7.80302	7.22978	9.750580000000001	11.6014	5.92203	1.12129	26.6645	9.072519999999999	25.9693	9.68554	15.8276	21.0582	4.78731	3.7822699999999996	13.7973	5.94816	19.2394	21.8934	6.568160000000001	4.29055	10.0399	1.79328	6.551480000000001	3.69585	12.517000000000001	4.62753	19.9005	2.59535	9.99343	10.0613	8.27482	6.61845	0.547369	7.66599	4.29559	1.7221099999999998	12.1203	7.6452100000000005	1.1067	6.89721	18.0498	14.4145	2.4323	6.43548	2.19175	15.67	6.10546	6.777939999999999	35.3978	8.29297	0.68102	5.31061	11.7358	4.93748	8.07115	34.1246	15.7266	16.1796	17.7231	0.37402399999999997	1.31556	13.6183	33.0006	29.4074	4.125780000000001	46.7752	10.6011	1.8099599999999998	2.2014400000000003	9.28437	12.0312	13.225999999999999	1.56792	0.968189	5.9386	13.3115	7.3076	7.06336	29.2631	7.284089999999999	7.2636	21.9138	9.49527	8.39071	4.773969999999999	5.05071	10.186	116.03399999999999	10.8029	6.913639999999999	6.979760000000001	28.1388	2.43502	10.9856	44.9233	5.753245	7.04603	4.21106	0.4264645
S100A10	S100A10-003	710.2360000000001	308.868	163.311	348.89099999999996	471.324	38.7407	189.507	187.731	328.00300000000004	85.6092	260.079	221.558	117.134	176.65200000000002	292.543	203.082	210.125	106.74700000000001	301.289	240.261	310.642	458.055	156.17700000000002	308.26099999999997	56.2089	233.66	119.492	132.20600000000002	76.4373	327.618	21.1031	365.666	298.23	117.221	44.9603	331.51800000000003	264.055	32.2014	12.459000000000001	173.668	131.861	439.668	300.776	337.148	150.373	147.208	240.113	115.573	109.461	98.5854	349.961	302.83299999999997	79.5088	117.756	79.7749	226.359	483.385	101.0	334.08099999999996	133.466	604.33	561.749	53.2517	298.036	461.711	356.895	250.493	164.106	159.922	73.7522	18.9298	628.511	195.75799999999998	51.818999999999996	301.442	136.143	190.13400000000001	354.916	94.4315	336.001	264.982	43.4778	235.799	303.91	477.26599999999996	467.361	62.7932	230.08700000000002	287.126	65.5702	405.726	431.584	135.675	69.26100000000001	113.73299999999999	159.217	266.502	101.509	249.86700000000002	63.6601	1055.24	159.155	99.1149	1011.14	331.32199999999995	126.765	413.301	163.225	167.793	353.327	136.804	559.224	98.3098	131.047	275.868	39.1868	103.55	131.58700000000002	457.661	436.634	162.642	424.788	60.256	230.49	101.536	101.3	477.593	145.52200000000002	216.865	64.9172	242.916	196.24	206.757	252.285	310.155	238.627	35.59	114.40899999999999	163.52	43.2648	96.3441	161.417	71.7413	205.81400000000002	81.395	147.382	299.17	162.125	28.5402	198.74900000000002	215.39700000000002	21.1266	246.797	0.0	119.60600000000001	63.0545	27.2254	91.6808	160.438	33.0694	36.1761	59.0946	11.6461	75.7266	172.421	125.499	20.2198	168.50900000000001	93.6675	16.74	276.062	60.7933	59.7023	232.072	45.6984	112.12	391.6	52.905	139.158	140.785	211.775	17.348	183.74	145.721	43.9123	63.2996	275.867	347.798	140.773	140.27	73.3301	205.31400000000002	160.648	150.858	49.1539	129.762	182.89700000000002	24.7933	34.4108	325.324	172.692	67.3756	371.68	210.32299999999998	301.895	96.1238	135.241	268.7	209.953	140.343	27.7477	203.42	134.80100000000002	291.605	132.02100000000002	116.163	133.064	15.5866	321.034	179.98	96.5157	410.465	458.351	161.30100000000002	161.915	108.37899999999999	19.6378	196.718	36.2971	215.609	167.157	333.087	52.1531	205.051	155.441	126.65299999999999	54.617	20.9068	61.3839	167.745	23.9001	250.42700000000002	240.69400000000002	30.0319	84.6874	273.02099999999996	150.39600000000002	0.0	47.6433	42.0083	129.14	207.265	163.668	338.099	57.1943	1.32711	109.594	162.046	107.52799999999999	52.7713	222.51	167.05700000000002	212.123	235.315	121.094	66.8885	349.684	300.366	218.926	70.6546	300.303	85.6166	18.2485	83.1605	313.348	165.916	330.705	87.4187	59.9987	47.9745	145.17	376.24300000000005	349.36800000000005	460.477	167.072	203.30900000000003	395.832	358.481	155.468	185.78599999999997	76.0091	171.736	1324.47	151.47299999999998	268.976	465.398	154.641	143.124	367.73199999999997	471.4595	36.21795	76.26105	108.85635	10.28095
S100A11	S100A11-001	5901.0	6524.07	1928.55	2759.2	2957.45	4979.66	6372.76	2889.22	3752.39	940.255	5396.79	2805.34	4475.66	6002.29	1953.59	2726.52	2090.93	4112.65	3165.54	5388.55	3314.47	9573.45	3219.12	3587.54	1761.29	1131.43	3650.27	2696.22	1284.02	1038.22	1803.61	3742.7	4417.87	2830.04	386.876	2986.61	2429.27	939.1669999999999	1637.11	3403.72	1125.68	1574.91	3856.05	4564.87	3540.46	4985.25	1736.44	3616.29	2397.67	1737.55	2638.5	4111.88	3548.34	5697.39	3526.2	3437.61	2585.73	3357.66	1849.42	3181.26	4673.61	4401.65	2207.25	2186.29	2196.33	4172.15	2189.24	3380.45	2323.62	1025.96	631.697	2931.34	2603.04	1611.93	1727.09	2899.33	4285.34	3282.32	4691.88	5405.98	2625.05	812.495	3141.41	999.815	5709.69	3329.87	1822.23	2224.18	7102.52	622.013	3270.5	4458.46	2763.23	1440.81	1424.62	3339.1	3339.63	1305.69	2741.34	3526.7	8189.77	2384.65	1436.93	6639.65	2289.29	5998.69	3602.73	1544.4	3214.2	1756.02	3525.52	3124.17	1921.25	2661.12	4267.58	821.827	2709.57	2164.36	6451.82	2575.87	3549.77	4183.53	2001.85	5039.62	1632.0	2400.37	5330.49	841.953	4135.77	1874.67	2875.09	5242.23	4460.16	2979.6	3089.49	6172.66	3750.12	3536.1	1257.13	2503.13	5986.39	5243.48	2918.5	4105.68	2735.66	3863.74	4255.32	2844.82	1522.02	3040.71	6032.96	927.232	4994.55	3958.85	6080.49	2427.8	3245.05	6816.18	2651.85	2256.23	2276.51	881.212	1452.47	3370.97	3366.14	2906.93	2059.58	2044.95	2916.63	2882.68	3543.55	3981.06	2077.85	5527.35	1520.73	3064.42	4636.78	2477.82	3717.6	4769.43	3298.79	1005.49	4156.97	3621.65	3576.96	3281.87	3647.95	2271.3	3164.29	3801.61	7998.44	3024.15	4963.91	3418.49	1694.16	6871.77	3826.7	1025.3	1603.87	3215.62	3314.72	2637.26	5408.76	4693.9	7300.81	3267.81	4161.73	4806.7	4337.14	2322.18	2103.73	3834.81	4250.78	3184.06	4139.22	3458.23	2451.14	8869.79	4789.6	3389.57	2923.29	7344.62	4523.57	3394.07	5001.64	7551.31	1616.1	2349.45	3658.33	3873.91	2870.62	5927.18	4047.55	3292.84	4374.47	4321.86	2649.25	2178.01	3831.13	3967.38	2151.8	3346.16	2479.61	3838.7	2036.68	4821.04	2408.27	319.262	1687.98	2319.59	6139.83	3816.56	4143.31	7103.35	5147.73	1066.8	3471.41	4222.09	2294.31	4446.51	3281.58	3247.73	4460.11	4172.3	2093.25	2725.61	4649.68	6057.08	5634.36	1437.7	3943.02	3180.8	1887.69	1850.94	1544.15	4011.75	4260.37	1907.58	3548.23	2629.21	3595.16	3287.84	4085.94	6902.64	4350.55	7992.14	3893.65	6876.21	2360.67	3827.25	7862.82	3443.73	18502.7	3362.02	4130.31	6400.27	5793.95	3837.02	5577.92	5317.745	592.3595	1935.373	2028.032	1877.265
S100A11	S100A11-002	3.7222199999999996	7.0742199999999995	1.22374	1.18953	2.6952700000000003	10.9264	8.17965	2.13394	2.68762	2.7225599999999996	6.814	2.83272	6.12763	6.6043	0.997458	0.0	0.781343	2.13443	3.04098	2.4235	2.15856	11.9586	0.578518	1.7300400000000002	2.81687	1.08936	4.2303	2.01206	0.474162	0.6767850000000001	3.49825	1.66176	3.5024	1.57397	0.27917	3.10166	4.745340000000001	1.56538	3.15289	3.7275699999999996	1.0764799999999999	0.46081700000000003	4.2273	4.44413	8.48798	8.23581	2.3401099999999997	2.37289	2.03286	1.9763	0.9631379999999999	2.88587	4.99506	4.07686	7.93513	5.598330000000001	3.14983	5.82108	1.9819200000000001	1.8308400000000002	2.40293	2.76424	0.799816	4.78618	2.03478	5.16942	2.1591	2.69348	2.85042	1.31518	2.23305	1.33745	9.70711	2.86111	0.281578	6.778519999999999	4.355090000000001	3.45031	5.84679	6.40407	4.27797	0.8672129999999999	2.61144	1.09312	3.68245	4.0696900000000005	2.38683	3.4055400000000002	7.914689999999999	0.8815129999999999	2.72913	3.20019	2.20368	2.92199	1.19038	4.49477	4.00329	1.83543	1.91134	3.2391099999999997	7.16605	1.3538	3.6168099999999996	5.50526	1.08843	6.73879	2.68282	2.8113599999999996	1.78013	3.80459	2.29815	1.95715	2.34345	1.2872700000000001	1.79495	0.25502600000000003	2.7974900000000003	0.986384	11.7632	2.24465	3.15252	6.175619999999999	1.81477	1.5066899999999999	2.3938099999999998	3.8917	2.07565	1.57289	7.166119999999999	0.540239	2.44135	6.23883	5.80291	5.76345	6.11341	4.49407	4.89387	3.12941	2.48639	4.82406	4.2722	2.57861	3.9921	2.96983	1.06879	4.55605	4.0441	3.25049	2.70592	2.22045	5.4358	1.09165	3.2537	1211.86	5.59809	6.28089	1.7745900000000001	3.8914	2.19719	1.71508	5.553319999999999	1.04932	4.23126	3.25449	2.92218	2.0213099999999997	1.74101	2.3389	4.70786	427.401	3.63626	3.02965	4.25774	3.93204	3.0674200000000003	5.91617	6.13237	5.13255	3.7291199999999995	4.99904	6.02435	0.384341	3.15868	2.70079	2.97411	8.15765	4.22516	1.16159	4.559880000000001	4.45921	6.10717	4.70969	22.5958	4.87144	4.39168	4.75446	11.0746	1.94783	2.4842	4.3814	2.76926	3.3126599999999997	6.868289999999999	3.18138	6.0041	5.92299	11.2444	3.17746	6.468380000000001	2.1543	1.8724599999999998	1.27019	4.39585	6.2032099999999994	2.64248	3.87114	0.602558	15.5666	7.2457899999999995	5.57918	3.60755	4.57937	4.13754	2.4783	7.86758	7.30749	1.3564	0.592119	4.46644	3.4643599999999997	0.7761239999999999	3.10431	1.55246	2.19686	11.8682	4.39944	4.2140699999999995	1.60033	3.4913	4.66784	2.59079	1.8407	2.21319	14.2475	4.49651	3.7480900000000004	4.94215	349.54	0.719532	2.38984	8.57052	2.26568	8.27107	4.9089599999999995	8.39851	0.8363959999999999	2.8610700000000002	2.99195	0.93665	3.03412	2.7869599999999997	1.1844	4.37215	2.07685	2.5207900000000003	2.4565900000000003	1.03714	9.18701	3.25408	1.06588	3.6675800000000005	2.02108	1.36965	1.41216	0.789187	8.21072	3.11975	4.61271	5.56685	3.24427	3.69916	1.85686	3.75938	5.82611	3.99687	3.6814400000000003	3.7585800000000003	4.82325	2.73989	2.38668	3.01842	6.81027	37.1376	3.3734699999999997	1.64189	4.89076	5.71822	7.889069999999999	2.37312	5.71199	2.6535385	0.5736225	1.9643595	2.238005
TCHHL1	TCHHL1-001	0.018156400000000003	0.0	0.0	0.00707551	0.0	0.0	0.0	0.019379	0.0	0.0	0.010503499999999999	0.0	0.020258900000000003	0.0161399	0.0302012	0.0	0.0	0.0	0.04781919999999999	0.0	0.05868640000000001	0.394301	0.0	0.00844127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00858329	0.0	0.0220398	0.00778189	0.0	0.0	0.00986632	0.0	0.0	0.010281799999999999	0.0	0.0	0.0219108	0.0	9.262089999999999	0.0	0.0	0.034929400000000006	0.0	0.00659444	0.0	0.964098	0.0	0.09812699999999999	0.0	0.0	0.0	0.0	0.0143851	0.0	0.015245400000000001	0.0	0.00612503	0.0	0.179648	0.0	0.262278	0.00730644	0.14573699999999998	0.0	0.0	0.024045900000000002	0.0	0.0	0.0160865	0.0	0.192747	0.0	0.119309	0.23850300000000002	0.0	0.0	0.0	0.0223813	0.00593592	0.0	0.0	0.013334100000000002	0.0	0.030771800000000002	0.028996299999999996	0.00630119	0.00587406	0.0	0.0	0.00564676	0.0	0.0	0.0	0.0173049	0.00785887	0.0	0.171435	0.0	0.163024	0.0	0.0	0.0	0.058587	0.0	0.0	0.0	0.0	0.0252701	0.0	0.0	0.0	0.0	0.0115543	0.0	0.00748787	0.0	0.0	0.0	0.00735493	0.008182	0.0119814	0.00767156	0.0	0.0	0.0	0.00714809	0.0	0.0862922	0.00674545	0.0	0.0061589	0.0	0.0	0.0	0.0	0.0	0.167355	0.0	0.0	0.010682200000000001	0.0	0.5321670000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00705522	0.0	0.140706	0.0	0.011545	0.471684	0.00707075	0.0	0.00591683	0.0	0.0	0.0219841	0.0	0.00390942	3.3578699999999997	0.0	0.00411634	0.0	0.0	0.0	0.054042999999999994	0.00809365	0.0	0.0	0.0	0.0	0.00858027	0.017919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245077	0.0	70.0939	0.0485048	0.0	0.0239782	1.8393099999999998	0.0	0.0	0.0	0.0	0.0	0.0163756	0.019765900000000003	0.0145162	0.0	0.0	0.0	0.020019099999999998	0.040501	0.0	0.0	0.5978760000000001	0.09230210000000001	0.0	0.0	0.0041348999999999995	0.0	0.0	0.0	0.00467103	0.0830542	0.0	0.0	0.02817	0.0	0.00447885	0.0	0.0	0.00503302	0.00606304	0.0	0.0	0.0180085	0.00559701	0.0	0.0	0.00506387	0.0	0.0	0.0	0.00409734	0.0	0.19628199999999998	0.268677	0.050563800000000006	0.0	0.0	0.0070899	0.0	0.00988581	0.0754193	0.0213886	0.00469836	0.0	0.0	0.0	0.0392985	0.00882804	0.029291300000000003	0.00425392	0.00467181	0.0	0.0	0.0	0.0	0.00750213	0.0	0.0	0.0	0.0	0.0	0.0	0.0113338	0.0	0.0	0.00878472	0.016740599999999998	0.00727319	0.08021310000000001	0.0	0.0	0.0051701	2.7772799999999997	0.0	0.0370583	0.0	0.00552689	0.00423235	0.0	0.04380225	0.0	0.0	0.0	0.0
